timestamp,side,price,quantity,signed_quantity,fee,p_fill,distance_ticks,mid_price,inventory_before_bucket,inventory_after_bucket,cash_before_bucket,cash_after_bucket,is_terminal_unwind
2026-09-04 03:23:05.333212+00:00,sell,80932.88,0.001,-0.001,0.016186576,0.024833192397490482,854.5000000012806,80924.33499999999,0.003,0.002,-243.8463096719999,-162.9296162479999,False
2026-09-04 03:23:14.345843+00:00,buy,80923.13,0.001,0.001,0.016184626000000004,0.024862006494310484,853.5000000003492,80931.66500000001,0.002,0.003,-162.9296162479999,-243.8689308739999,False
2026-09-04 03:23:18.345801+00:00,sell,80940.21,0.001,-0.001,0.016188042000000003,0.02483319239753239,854.4999999998254,80931.66500000001,0.003,0.002,-243.8689308739999,-162.94490891599986,False
2026-09-04 03:23:28.351108+00:00,sell,80929.88,0.001,-0.001,0.016185976,0.024862006494310484,853.5000000003492,80921.345,0.002,0.001,-162.94490891599986,-82.03121489199985,False
2026-09-04 03:24:00.399669+00:00,sell,80937.52,0.001,-0.001,0.016187504000000002,0.02483319239753239,854.4999999998254,80928.975,0.001,0.0,-82.03121489199985,-1.109882395999847,False
2026-09-04 03:24:24.378714+00:00,buy,80919.13,0.001,0.001,0.016183826000000002,0.024833192397574293,854.4999999983702,80927.67499999999,0.0,0.001,-1.109882395999847,-82.04519622199986,False
2026-09-04 03:24:43.391237+00:00,sell,80932.28,0.001,-0.001,0.016186456000000002,0.024862006494310484,853.5000000003492,80923.745,0.001,0.0,-82.04519622199986,-1.1291026779998532,False
2026-09-04 03:24:56.392143+00:00,buy,80915.21,0.001,0.001,0.016183042,0.024862006494352443,853.499999998894,80923.745,0.0,0.0,-1.1291026779998532,-1.1443921779998476,False
2026-09-04 03:24:56.392143+00:00,sell,80932.29000000001,0.001,-0.001,0.016186458000000004,0.024833192397490482,854.5000000012806,80923.745,0.0,0.0,-1.1291026779998532,-1.1443921779998476,False
2026-09-04 03:25:05.396397+00:00,buy,80863.45,0.001,0.001,0.01617269,0.02483319239753239,854.4999999998254,80871.995,0.0,0.001,-1.1443921779998476,-82.02401486799985,False
2026-09-04 03:25:09.398545+00:00,buy,80860.72,0.001,0.001,0.016172144000000003,0.024862006494310484,853.5000000003492,80869.255,0.001,0.002,-82.02401486799985,-162.90090701199983,False
2026-09-04 03:25:20.410118+00:00,buy,80851.46,0.001,0.001,0.016170292000000003,0.02483319239753239,854.4999999998254,80860.005,0.002,0.003,-162.90090701199983,-243.76853730399984,False
